date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,revenue,cost,gross_profit,forecast_error,absolute_forecast_error,gross_margin_pct,forecast_accuracy_pct,inventory_gap,replenishment_risk,inventory_coverage_days,year,month,month_name,day_of_week,day_of_week_num
2024-04-19,SKU_1,WH_1,SUP_8,North,31,609,14,379,0,13.95,20.48,0,0,28.52,634.88,432.45,202.43,2.4800000000000004,2.4800000000000004,31.884765625,91.30434782608695,230,0,19.64516129032258,2024,4,April,Friday,4
2024-04-20,SKU_1,WH_1,SUP_8,West,26,583,14,379,0,13.95,20.48,0,0,21.74,532.48,362.7,169.78000000000003,4.260000000000002,4.260000000000002,31.884765625000007,80.40478380864764,204,0,22.423076923076923,2024,4,April,Saturday,5
2024-04-21,SKU_1,WH_1,SUP_8,South,27,556,14,379,0,13.95,20.48,0,0,28.37,552.96,376.65,176.31000000000006,-1.370000000000001,1.370000000000001,31.88476562500001,95.17095523440253,177,0,20.59259259259259,2024,4,April,Sunday,6
2024-04-22,SKU_1,WH_1,SUP_8,East,29,527,14,379,0,13.95,20.48,0,0,30.17,593.92,404.54999999999995,189.37,-1.1700000000000017,1.1700000000000017,31.884765625000007,96.1219754723235,148,0,18.17241379310345,2024,4,April,Monday,0
2024-04-23,SKU_1,WH_1,SUP_8,North,30,497,14,379,0,13.95,20.48,0,0,30.04,614.4,418.5,195.89999999999998,-0.03999999999999915,0.03999999999999915,31.884765625,99.86684420772303,118,0,16.566666666666666,2024,4,April,Tuesday,1
2024-04-24,SKU_1,WH_1,SUP_8,East,26,471,14,379,0,13.95,20.48,0,0,26.65,532.48,362.7,169.78000000000003,-0.6499999999999986,0.6499999999999986,31.884765625000007,97.56097560975611,92,0,18.115384615384617,2024,4,April,Wednesday,2
2024-04-25,SKU_1,WH_1,SUP_8,North,26,445,14,379,0,13.95,20.48,0,0,31.58,532.48,362.7,169.78000000000003,-5.579999999999998,5.579999999999998,31.884765625000007,82.33058898036732,66,0,17.115384615384617,2024,4,April,Thursday,3
2024-04-26,SKU_1,WH_1,SUP_8,East,36,409,14,379,0,13.95,20.48,0,0,33.89,737.28,502.2,235.07999999999998,2.1099999999999994,2.1099999999999994,31.884765625,93.77397462378283,30,0,11.36111111111111,2024,4,April,Friday,4
2024-04-27,SKU_1,WH_1,SUP_8,West,39,370,14,379,0,13.95,20.48,0,0,36.58,798.72,544.05,254.67000000000007,2.4200000000000017,2.4200000000000017,31.884765625000007,93.38436303991251,-9,1,9.487179487179487,2024,4,April,Saturday,5
2024-04-28,SKU_1,WH_1,SUP_8,West,22,725,14,379,377,13.95,20.48,0,0,26.77,450.56,306.9,143.66000000000003,-4.77,4.77,31.884765625000007,82.18154650728428,346,0,32.95454545454545,2024,4,April,Sunday,6
2024-04-29,SKU_1,WH_1,SUP_8,North,30,695,14,379,0,13.95,20.48,0,0,35.63,614.4,418.5,195.89999999999998,-5.630000000000003,5.630000000000003,31.884765625,84.19870895312937,316,0,23.166666666666668,2024,4,April,Monday,0
2024-04-30,SKU_1,WH_1,SUP_8,North,21,674,14,379,0,13.95,20.48,0,0,23.04,430.08,292.95,137.13,-2.039999999999999,2.039999999999999,31.884765625,91.14583333333334,295,0,32.095238095238095,2024,4,April,Tuesday,1
2024-05-01,SKU_1,WH_1,SUP_8,South,41,633,14,379,0,13.95,20.48,1,0,45.43,839.6800000000001,571.9499999999999,267.73000000000013,-4.43,4.43,31.88476562500001,90.24873431653093,254,0,15.439024390243903,2024,5,May,Wednesday,2
2024-05-02,SKU_1,WH_1,SUP_8,North,29,604,14,379,0,13.95,20.48,0,0,32.11,593.92,404.54999999999995,189.37,-3.1099999999999994,3.1099999999999994,31.884765625000007,90.31454375583931,225,0,20.82758620689655,2024,5,May,Thursday,3
2024-05-03,SKU_1,WH_1,SUP_8,West,34,570,14,379,0,13.95,20.48,0,0,32.59,696.32,474.29999999999995,222.0200000000001,1.4099999999999966,1.4099999999999966,31.88476562500001,95.67351948450447,191,0,16.764705882352942,2024,5,May,Friday,4
2024-05-04,SKU_1,WH_1,SUP_8,North,45,525,14,379,0,13.95,20.48,1,0,42.97,921.6,627.75,293.85,2.030000000000001,2.030000000000001,31.884765625,95.2757737956714,146,0,11.666666666666666,2024,5,May,Saturday,5
2024-05-05,SKU_1,WH_1,SUP_8,South,37,488,14,379,0,13.95,20.48,1,0,37.84,757.76,516.15,241.61,-0.8400000000000034,0.8400000000000034,31.884765625,97.78012684989427,109,0,13.18918918918919,2024,5,May,Sunday,6
2024-05-06,SKU_1,WH_1,SUP_8,North,29,459,14,379,0,13.95,20.48,0,0,27.55,593.92,404.54999999999995,189.37,1.4499999999999993,1.4499999999999993,31.884765625000007,94.73684210526316,80,0,15.827586206896552,2024,5,May,Monday,0
2024-05-07,SKU_1,WH_1,SUP_8,North,36,423,14,379,0,13.95,20.48,1,0,36.14,737.28,502.2,235.07999999999998,-0.14000000000000057,0.14000000000000057,31.884765625,99.61261759822911,44,0,11.75,2024,5,May,Tuesday,1
2024-05-08,SKU_1,WH_1,SUP_8,North,24,399,14,379,0,13.95,20.48,0,0,28.07,491.52,334.79999999999995,156.72000000000003,-4.07,4.07,31.884765625000007,85.50053437833986,20,0,16.625,2024,5,May,Wednesday,2
2024-05-09,SKU_1,WH_1,SUP_8,North,21,378,14,379,0,13.95,20.48,0,0,22.61,430.08,292.95,137.13,-1.6099999999999994,1.6099999999999994,31.884765625,92.87925696594428,-1,1,18.0,2024,5,May,Thursday,3
2024-05-10,SKU_1,WH_1,SUP_8,East,27,668,14,379,317,13.95,20.48,0,0,25.72,552.96,376.65,176.31000000000006,1.2800000000000011,1.2800000000000011,31.88476562500001,95.02332814930014,289,0,24.74074074074074,2024,5,May,Friday,4
2024-05-11,SKU_1,WH_1,SUP_8,North,28,640,14,379,0,13.95,20.48,0,0,31.46,573.44,390.59999999999997,182.8400000000001,-3.460000000000001,3.460000000000001,31.88476562500001,89.00190718372536,261,0,22.857142857142858,2024,5,May,Saturday,5
2024-05-12,SKU_1,WH_1,SUP_8,East,29,611,14,379,0,13.95,20.48,0,0,33.03,593.92,404.54999999999995,189.37,-4.030000000000001,4.030000000000001,31.884765625000007,87.7989706327581,232,0,21.06896551724138,2024,5,May,Sunday,6
2024-05-13,SKU_1,WH_1,SUP_8,South,30,581,14,379,0,13.95,20.48,0,0,34.11,614.4,418.5,195.89999999999998,-4.109999999999999,4.109999999999999,31.884765625,87.95074758135443,202,0,19.366666666666667,2024,5,May,Monday,0
2024-05-14,SKU_1,WH_1,SUP_8,South,28,553,14,379,0,13.95,20.48,0,0,30.41,573.44,390.59999999999997,182.8400000000001,-2.41,2.41,31.88476562500001,92.07497533706017,174,0,19.75,2024,5,May,Tuesday,1
2024-05-15,SKU_1,WH_1,SUP_8,East,18,535,14,379,0,13.95,20.48,0,0,22.33,368.64,251.1,117.53999999999999,-4.329999999999998,4.329999999999998,31.884765625,80.60904612628751,156,0,29.72222222222222,2024,5,May,Wednesday,2
2024-05-16,SKU_1,WH_1,SUP_8,North,28,507,14,379,0,13.95,20.48,0,0,33.16,573.44,390.59999999999997,182.8400000000001,-5.159999999999997,5.159999999999997,31.88476562500001,84.43908323281062,128,0,18.107142857142858,2024,5,May,Thursday,3
2024-05-17,SKU_1,WH_1,SUP_8,East,35,472,14,379,0,13.95,20.48,0,0,30.86,716.8000000000001,488.25,228.55000000000007,4.140000000000001,4.140000000000001,31.884765625000007,86.58457550226831,93,0,13.485714285714286,2024,5,May,Friday,4
2024-05-18,SKU_1,WH_1,SUP_8,North,25,447,14,379,0,13.95,20.48,0,0,29.26,512.0,348.75,163.25,-4.260000000000002,4.260000000000002,31.884765625,85.44087491455912,68,0,17.88,2024,5,May,Saturday,5
2024-05-19,SKU_1,WH_1,SUP_8,South,25,422,14,379,0,13.95,20.48,0,0,20.01,512.0,348.75,163.25,4.989999999999998,4.989999999999998,31.884765625,75.0624687656172,43,0,16.88,2024,5,May,Sunday,6
2024-05-20,SKU_1,WH_1,SUP_8,East,20,402,14,379,0,13.95,20.48,0,0,18.19,409.6,279.0,130.60000000000002,1.8099999999999987,1.8099999999999987,31.884765625000007,90.04947773501925,23,0,20.1,2024,5,May,Monday,0
2024-05-21,SKU_1,WH_1,SUP_8,West,28,374,14,379,0,13.95,20.48,0,0,25.18,573.44,390.59999999999997,182.8400000000001,2.8200000000000003,2.8200000000000003,31.88476562500001,88.80063542494044,-5,1,13.357142857142858,2024,5,May,Tuesday,1
2024-05-22,SKU_1,WH_1,SUP_8,North,31,697,14,379,354,13.95,20.48,0,0,30.29,634.88,432.45,202.43,0.7100000000000009,0.7100000000000009,31.884765625,97.65599207659294,318,0,22.483870967741936,2024,5,May,Wednesday,2
2024-05-23,SKU_1,WH_1,SUP_8,North,24,673,14,379,0,13.95,20.48,1,0,25.51,491.52,334.79999999999995,156.72000000000003,-1.5100000000000016,1.5100000000000016,31.884765625000007,94.08075264602115,294,0,28.041666666666668,2024,5,May,Thursday,3
2024-05-24,SKU_1,WH_1,SUP_8,North,21,652,14,379,0,13.95,20.48,0,0,19.32,430.08,292.95,137.13,1.6799999999999997,1.6799999999999997,31.884765625,91.30434782608697,273,0,31.047619047619047,2024,5,May,Friday,4
2024-05-25,SKU_1,WH_1,SUP_8,South,15,637,14,379,0,13.95,20.48,0,0,16.54,307.2,209.25,97.94999999999999,-1.5399999999999991,1.5399999999999991,31.884765625,90.68923821039904,258,0,42.46666666666667,2024,5,May,Saturday,5
2024-05-26,SKU_1,WH_1,SUP_8,North,35,602,14,379,0,13.95,20.48,0,0,35.11,716.8000000000001,488.25,228.55000000000007,-0.10999999999999943,0.10999999999999943,31.884765625000007,99.68669894616919,223,0,17.2,2024,5,May,Sunday,6
2024-05-27,SKU_1,WH_1,SUP_8,West,35,567,14,379,0,13.95,20.48,0,0,34.41,716.8000000000001,488.25,228.55000000000007,0.5900000000000034,0.5900000000000034,31.884765625000007,98.28538215634988,188,0,16.2,2024,5,May,Monday,0
2024-05-28,SKU_1,WH_1,SUP_8,North,29,538,14,379,0,13.95,20.48,0,0,27.14,593.92,404.54999999999995,189.37,1.8599999999999994,1.8599999999999994,31.884765625000007,93.14664701547531,159,0,18.551724137931036,2024,5,May,Tuesday,1
2024-05-29,SKU_1,WH_1,SUP_8,West,25,513,14,379,0,13.95,20.48,0,0,25.95,512.0,348.75,163.25,-0.9499999999999993,0.9499999999999993,31.884765625,96.33911368015414,134,0,20.52,2024,5,May,Wednesday,2
2024-05-30,SKU_1,WH_1,SUP_8,West,17,496,14,379,0,13.95,20.48,0,0,21.1,348.16,237.14999999999998,111.01000000000005,-4.100000000000001,4.100000000000001,31.88476562500001,80.56872037914691,117,0,29.176470588235293,2024,5,May,Thursday,3
2024-05-31,SKU_1,WH_1,SUP_8,East,27,469,14,379,0,13.95,20.48,0,0,24.65,552.96,376.65,176.31000000000006,2.3500000000000014,2.3500000000000014,31.88476562500001,90.46653144016227,90,0,17.37037037037037,2024,5,May,Friday,4
2024-06-01,SKU_1,WH_1,SUP_8,South,20,449,14,379,0,13.95,20.48,0,0,20.24,409.6,279.0,130.60000000000002,-0.23999999999999844,0.23999999999999844,31.884765625000007,98.81422924901186,70,0,22.45,2024,6,June,Saturday,5
2024-06-02,SKU_1,WH_1,SUP_8,East,20,429,14,379,0,13.95,20.48,0,0,19.32,409.6,279.0,130.60000000000002,0.6799999999999997,0.6799999999999997,31.884765625000007,96.48033126293996,50,0,21.45,2024,6,June,Sunday,6
2024-06-03,SKU_1,WH_1,SUP_8,West,21,408,14,379,0,13.95,20.48,0,0,17.76,430.08,292.95,137.13,3.2399999999999984,3.2399999999999984,31.884765625,81.75675675675677,29,0,19.428571428571427,2024,6,June,Monday,0
2024-06-04,SKU_1,WH_1,SUP_8,South,22,386,14,379,0,13.95,20.48,0,0,15.67,450.56,306.9,143.66000000000003,6.33,6.33,31.884765625000007,59.60433950223356,7,0,17.545454545454547,2024,6,June,Tuesday,1
2024-06-05,SKU_1,WH_1,SUP_8,East,19,367,14,379,0,13.95,20.48,0,0,18.99,389.12,265.05,124.07,0.010000000000001563,0.010000000000001563,31.884765625,99.94734070563453,-12,1,19.31578947368421,2024,6,June,Wednesday,2
2024-06-06,SKU_1,WH_1,SUP_8,East,34,768,14,379,435,13.95,20.48,0,0,38.17,696.32,474.29999999999995,222.0200000000001,-4.170000000000002,4.170000000000002,31.88476562500001,89.07518993974325,389,0,22.58823529411765,2024,6,June,Thursday,3
2024-06-07,SKU_1,WH_1,SUP_8,West,27,741,14,379,0,13.95,20.48,0,0,26.13,552.96,376.65,176.31000000000006,0.870000000000001,0.870000000000001,31.88476562500001,96.67049368541906,362,0,27.444444444444443,2024,6,June,Friday,4
2024-06-08,SKU_1,WH_1,SUP_8,South,16,725,14,379,0,13.95,20.48,0,0,17.69,327.68,223.2,104.48000000000002,-1.6900000000000013,1.6900000000000013,31.884765625000007,90.44657998869418,346,0,45.3125,2024,6,June,Saturday,5
2024-06-09,SKU_1,WH_1,SUP_8,South,22,703,14,379,0,13.95,20.48,0,0,15.17,450.56,306.9,143.66000000000003,6.83,6.83,31.884765625000007,54.976928147659855,324,0,31.954545454545453,2024,6,June,Sunday,6
2024-06-10,SKU_1,WH_1,SUP_8,East,19,684,14,379,0,13.95,20.48,0,0,17.36,389.12,265.05,124.07,1.6400000000000006,1.6400000000000006,31.884765625,90.55299539170507,305,0,36.0,2024,6,June,Monday,0
2024-06-11,SKU_1,WH_1,SUP_8,East,24,660,14,379,0,13.95,20.48,0,0,26.72,491.52,334.79999999999995,156.72000000000003,-2.719999999999999,2.719999999999999,31.884765625000007,89.82035928143713,281,0,27.5,2024,6,June,Tuesday,1
2024-06-12,SKU_1,WH_1,SUP_8,West,20,640,14,379,0,13.95,20.48,0,0,22.27,409.6,279.0,130.60000000000002,-2.2699999999999996,2.2699999999999996,31.884765625000007,89.8069151324652,261,0,32.0,2024,6,June,Wednesday,2
2024-06-13,SKU_1,WH_1,SUP_8,East,25,615,14,379,0,13.95,20.48,0,0,27.5,512.0,348.75,163.25,-2.5,2.5,31.884765625,90.9090909090909,236,0,24.6,2024,6,June,Thursday,3
2024-06-14,SKU_1,WH_1,SUP_8,South,27,588,14,379,0,13.95,20.48,0,0,24.71,552.96,376.65,176.31000000000006,2.289999999999999,2.289999999999999,31.88476562500001,90.7324969647916,209,0,21.77777777777778,2024,6,June,Friday,4
2024-06-15,SKU_1,WH_1,SUP_8,West,23,565,14,379,0,13.95,20.48,1,0,24.92,471.04,320.84999999999997,150.19000000000005,-1.9200000000000017,1.9200000000000017,31.88476562500001,92.29534510433386,186,0,24.565217391304348,2024,6,June,Saturday,5
2024-06-16,SKU_1,WH_1,SUP_8,West,23,542,14,379,0,13.95,20.48,0,0,20.29,471.04,320.84999999999997,150.19000000000005,2.710000000000001,2.710000000000001,31.88476562500001,86.6436668309512,163,0,23.565217391304348,2024,6,June,Sunday,6
2024-06-17,SKU_1,WH_1,SUP_8,North,26,516,14,379,0,13.95,20.48,0,0,26.03,532.48,362.7,169.78000000000003,-0.030000000000001137,0.030000000000001137,31.884765625000007,99.88474836726853,137,0,19.846153846153847,2024,6,June,Monday,0
2024-06-18,SKU_1,WH_1,SUP_8,South,21,495,14,379,0,13.95,20.48,0,0,19.78,430.08,292.95,137.13,1.2199999999999989,1.2199999999999989,31.884765625,93.83215369059657,116,0,23.571428571428573,2024,6,June,Tuesday,1
2024-06-19,SKU_1,WH_1,SUP_8,West,14,481,14,379,0,13.95,20.48,0,0,14.69,286.72,195.29999999999998,91.42000000000004,-0.6899999999999995,0.6899999999999995,31.88476562500001,95.30292716133424,102,0,34.357142857142854,2024,6,June,Wednesday,2
2024-06-20,SKU_1,WH_1,SUP_8,North,25,456,14,379,0,13.95,20.48,0,0,21.61,512.0,348.75,163.25,3.3900000000000006,3.3900000000000006,31.884765625,84.3128181397501,77,0,18.24,2024,6,June,Thursday,3
2024-06-21,SKU_1,WH_1,SUP_8,East,33,423,14,379,0,13.95,20.48,0,0,31.19,675.84,460.34999999999997,215.49000000000007,1.8099999999999987,1.8099999999999987,31.884765625000007,94.19685796729722,44,0,12.818181818181818,2024,6,June,Friday,4
2024-06-22,SKU_1,WH_1,SUP_8,West,22,401,14,379,0,13.95,20.48,0,0,22.27,450.56,306.9,143.66000000000003,-0.2699999999999996,0.2699999999999996,31.884765625000007,98.78760664571172,22,0,18.227272727272727,2024,6,June,Saturday,5
2024-06-23,SKU_1,WH_1,SUP_8,West,22,379,14,379,0,13.95,20.48,0,0,23.06,450.56,306.9,143.66000000000003,-1.0599999999999987,1.0599999999999987,31.884765625000007,95.40329575021683,0,1,17.227272727272727,2024,6,June,Sunday,6
2024-06-24,SKU_1,WH_1,SUP_8,West,22,826,14,379,469,13.95,20.48,0,0,20.76,450.56,306.9,143.66000000000003,1.2399999999999984,1.2399999999999984,31.884765625000007,94.02697495183045,447,0,37.54545454545455,2024,6,June,Monday,0
2024-06-25,SKU_1,WH_1,SUP_8,East,22,804,14,379,0,13.95,20.48,0,0,20.74,450.56,306.9,143.66000000000003,1.2600000000000016,1.2600000000000016,31.884765625000007,93.92478302796528,425,0,36.54545454545455,2024,6,June,Tuesday,1
2024-06-26,SKU_1,WH_1,SUP_8,South,19,785,14,379,0,13.95,20.48,0,0,20.82,389.12,265.05,124.07,-1.8200000000000003,1.8200000000000003,31.884765625,91.25840537944285,406,0,41.31578947368421,2024,6,June,Wednesday,2
2024-06-27,SKU_1,WH_1,SUP_8,South,19,766,14,379,0,13.95,20.48,0,0,22.9,389.12,265.05,124.07,-3.8999999999999986,3.8999999999999986,31.884765625,82.96943231441048,387,0,40.31578947368421,2024,6,June,Thursday,3
2024-06-28,SKU_1,WH_1,SUP_8,East,23,743,14,379,0,13.95,20.48,0,0,29.63,471.04,320.84999999999997,150.19000000000005,-6.629999999999999,6.629999999999999,31.88476562500001,77.62402969962876,364,0,32.30434782608695,2024,6,June,Friday,4
2024-06-29,SKU_1,WH_1,SUP_8,East,21,722,14,379,0,13.95,20.48,0,0,20.34,430.08,292.95,137.13,0.6600000000000001,0.6600000000000001,31.884765625,96.7551622418879,343,0,34.38095238095238,2024,6,June,Saturday,5
2024-06-30,SKU_1,WH_1,SUP_8,East,8,714,14,379,0,13.95,20.48,0,0,12.3,163.84,111.6,52.24000000000001,-4.300000000000001,4.300000000000001,31.884765625000007,65.04065040650406,335,0,89.25,2024,6,June,Sunday,6
2024-07-01,SKU_1,WH_1,SUP_8,East,15,699,14,379,0,13.95,20.48,0,0,13.8,307.2,209.25,97.94999999999999,1.1999999999999993,1.1999999999999993,31.884765625,91.30434782608697,320,0,46.6,2024,7,July,Monday,0
2024-07-02,SKU_1,WH_1,SUP_8,East,28,671,14,379,0,13.95,20.48,0,0,27.9,573.44,390.59999999999997,182.8400000000001,0.10000000000000142,0.10000000000000142,31.88476562500001,99.6415770609319,292,0,23.964285714285715,2024,7,July,Tuesday,1
2024-07-03,SKU_1,WH_1,SUP_8,North,17,654,14,379,0,13.95,20.48,0,0,14.45,348.16,237.14999999999998,111.01000000000005,2.5500000000000007,2.5500000000000007,31.88476562500001,82.35294117647058,275,0,38.470588235294116,2024,7,July,Wednesday,2
2024-07-04,SKU_1,WH_1,SUP_8,South,17,637,14,379,0,13.95,20.48,0,0,15.72,348.16,237.14999999999998,111.01000000000005,1.2799999999999994,1.2799999999999994,31.88476562500001,91.85750636132316,258,0,37.470588235294116,2024,7,July,Thursday,3
2024-07-05,SKU_1,WH_1,SUP_8,South,17,620,14,379,0,13.95,20.48,0,0,19.49,348.16,237.14999999999998,111.01000000000005,-2.4899999999999984,2.4899999999999984,31.88476562500001,87.22421754746024,241,0,36.470588235294116,2024,7,July,Friday,4
2024-07-06,SKU_1,WH_1,SUP_8,West,15,605,14,379,0,13.95,20.48,0,0,8.41,307.2,209.25,97.94999999999999,6.59,6.59,31.884765625,21.640903686088,226,0,40.333333333333336,2024,7,July,Saturday,5
2024-07-07,SKU_1,WH_1,SUP_8,East,16,589,14,379,0,13.95,20.48,0,0,17.13,327.68,223.2,104.48000000000002,-1.129999999999999,1.129999999999999,31.884765625000007,93.40338587273789,210,0,36.8125,2024,7,July,Sunday,6
2024-07-08,SKU_1,WH_1,SUP_8,South,25,564,14,379,0,13.95,20.48,0,0,31.0,512.0,348.75,163.25,-6.0,6.0,31.884765625,80.64516129032258,185,0,22.56,2024,7,July,Monday,0
2024-07-09,SKU_1,WH_1,SUP_8,South,13,551,14,379,0,13.95,20.48,0,0,11.46,266.24,181.35,84.89000000000001,1.5399999999999991,1.5399999999999991,31.884765625000007,86.56195462478186,172,0,42.38461538461539,2024,7,July,Tuesday,1
2024-07-10,SKU_1,WH_1,SUP_8,South,16,535,14,379,0,13.95,20.48,0,0,11.64,327.68,223.2,104.48000000000002,4.359999999999999,4.359999999999999,31.884765625000007,62.54295532646048,156,0,33.4375,2024,7,July,Wednesday,2
2024-07-11,SKU_1,WH_1,SUP_8,South,24,511,14,379,0,13.95,20.48,1,0,20.62,491.52,334.79999999999995,156.72000000000003,3.379999999999999,3.379999999999999,31.884765625000007,83.60814742967992,132,0,21.291666666666668,2024,7,July,Thursday,3
2024-07-12,SKU_1,WH_1,SUP_8,East,22,489,14,379,0,13.95,20.48,0,0,19.19,450.56,306.9,143.66000000000003,2.8099999999999987,2.8099999999999987,31.884765625000007,85.35695674830642,110,0,22.227272727272727,2024,7,July,Friday,4
2024-07-13,SKU_1,WH_1,SUP_8,West,33,456,14,379,0,13.95,20.48,1,0,34.77,675.84,460.34999999999997,215.49000000000007,-1.7700000000000031,1.7700000000000031,31.884765625000007,94.90940465918895,77,0,13.818181818181818,2024,7,July,Saturday,5
2024-07-14,SKU_1,WH_1,SUP_8,East,23,433,14,379,0,13.95,20.48,0,0,25.02,471.04,320.84999999999997,150.19000000000005,-2.0199999999999996,2.0199999999999996,31.88476562500001,91.92645883293366,54,0,18.82608695652174,2024,7,July,Sunday,6
2024-07-15,SKU_1,WH_1,SUP_8,West,25,408,14,379,0,13.95,20.48,0,0,23.47,512.0,348.75,163.25,1.5300000000000011,1.5300000000000011,31.884765625,93.48103962505326,29,0,16.32,2024,7,July,Monday,0
2024-07-16,SKU_1,WH_1,SUP_8,West,14,394,14,379,0,13.95,20.48,0,0,12.51,286.72,195.29999999999998,91.42000000000004,1.4900000000000002,1.4900000000000002,31.88476562500001,88.08952837729815,15,0,28.142857142857142,2024,7,July,Tuesday,1
2024-07-17,SKU_1,WH_1,SUP_8,North,29,365,14,379,0,13.95,20.48,0,0,30.57,593.92,404.54999999999995,189.37,-1.5700000000000003,1.5700000000000003,31.884765625000007,94.8642459928034,-14,1,12.586206896551724,2024,7,July,Wednesday,2
2024-07-18,SKU_1,WH_1,SUP_8,South,13,668,14,379,316,13.95,20.48,0,0,14.98,266.24,181.35,84.89000000000001,-1.9800000000000004,1.9800000000000004,31.884765625000007,86.78237650200266,289,0,51.38461538461539,2024,7,July,Thursday,3
2024-07-19,SKU_1,WH_1,SUP_8,East,21,647,14,379,0,13.95,20.48,0,0,14.04,430.08,292.95,137.13,6.960000000000001,6.960000000000001,31.884765625,50.427350427350426,268,0,30.80952380952381,2024,7,July,Friday,4
2024-07-20,SKU_1,WH_1,SUP_8,East,10,637,14,379,0,13.95,20.48,1,0,1.65,204.8,139.5,65.30000000000001,8.35,8.35,31.884765625000007,0.0,258,0,63.7,2024,7,July,Saturday,5
2024-07-21,SKU_1,WH_1,SUP_8,East,15,622,14,379,0,13.95,20.48,0,0,10.49,307.2,209.25,97.94999999999999,4.51,4.51,31.884765625,57.00667302192565,243,0,41.46666666666667,2024,7,July,Sunday,6
2024-07-22,SKU_1,WH_1,SUP_8,North,10,612,14,379,0,13.95,20.48,0,0,10.83,204.8,139.5,65.30000000000001,-0.8300000000000001,0.8300000000000001,31.884765625000007,92.33610341643582,233,0,61.2,2024,7,July,Monday,0
2024-07-23,SKU_1,WH_1,SUP_8,South,27,585,14,379,0,13.95,20.48,1,0,21.47,552.96,376.65,176.31000000000006,5.530000000000001,5.530000000000001,31.88476562500001,74.24312994876571,206,0,21.666666666666668,2024,7,July,Tuesday,1
